Application ID,Course Category,Course Type,Course Code,Course Name,Course Intake No,Course Start Date,Course End Date,Course Intake Status,School,Branch,Application Status,RegDate
NYP-CE231002-240033-00020,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-15
NYP-CE231002-240033-00021,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-15
NYP-CE231002-240033-00022,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-16
NYP-CE231002-240033-00024,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-16
NYP-CE231002-240033-00026,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-16
NYP-CE231002-240033-00028,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-18
NYP-CE231002-240033-00029,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-18
NYP-CE231002-240033-00030,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-21
NYP-CE231002-240033-00031,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-21
NYP-CE231002-240033-00035,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-23
NYP-CE231002-240033-00039,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-24
NYP-CE231002-240033-00040,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-24
NYP-CE231002-240033-00041,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-25
NYP-CE231002-240033-00043,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CE231002-240033-00046,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231002,Sustainability 101 for the Green Economy,NYP-CE231002-240033,2024-11-11,2024-11-11,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CE231007-240010-00011,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-01
NYP-CE231007-240010-00012,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-01
NYP-CE231007-240010-00013,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-03
NYP-CE231007-240010-00014,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-01
NYP-CE231007-240010-00015,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00016,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00017,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00018,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00019,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00020,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00021,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-02
NYP-CE231007-240010-00022,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-03
NYP-CE231007-240010-00025,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-03
NYP-CE231007-240010-00027,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240010,2024-10-17,2024-10-18,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-07
NYP-CE231007-240011-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-08
NYP-CE231007-240011-00002,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-08
NYP-CE231007-240011-00004,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-10
NYP-CE231007-240011-00005,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-08
NYP-CE231007-240011-00006,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-08
NYP-CE231007-240011-00007,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-08
NYP-CE231007-240011-00008,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-08
NYP-CE231007-240011-00009,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-09
NYP-CE231007-240011-00015,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-10
NYP-CE231007-240011-00016,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-10
NYP-CE231007-240011-00017,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-11
NYP-CE231007-240011-00018,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00019,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-11
NYP-CE231007-240011-00020,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-11
NYP-CE231007-240011-00021,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00022,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-11
NYP-CE231007-240011-00023,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-11
NYP-CE231007-240011-00024,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00028,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00032,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00033,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00035,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00036,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240011-00037,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240011,2024-10-24,2024-10-25,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-15
NYP-CE231007-240012-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-14
NYP-CE231007-240012-00006,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-15
NYP-CE231007-240012-00007,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-15
NYP-CE231007-240012-00008,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-16
NYP-CE231007-240012-00009,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-17
NYP-CE231007-240012-00010,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-20
NYP-CE231007-240012-00018,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00020,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00021,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00022,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00025,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00027,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00028,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00033,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00034,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CE231007-240012-00057,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-23
NYP-CE231007-240012-00074,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-23
NYP-CE231007-240012-00075,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-23
NYP-CE231007-240012-00076,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-24
NYP-CE231007-240012-00078,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-24
NYP-CE231007-240012-00079,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-24
NYP-CE231007-240012-00080,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-25
NYP-CE231007-240012-00081,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-25
NYP-CE231007-240012-00082,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-27
NYP-CE231007-240012-00083,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CE231007,Introduction to Low-Code Application Development,NYP-CE231007-240012,2024-11-28,2024-11-29,Commenced,SCHOOL OF ENGINEERING,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
