Date,Page path and screen class,Campaign Name for UTM,Views,Total users,Sessions,Average session duration
3/5/2025,/l_adult-learner/course-detail/NYP-SI4058_005/generative-ai-content-creation-super-sprint-sales-and-marketing-performance-classroom-facilitated-practical-training-asynchronous-e-learning,(direct),3,3,3,0.453153667
3/5/2025,/l_adult-learner/course-detail/NYP-SI4059_003/cybersecurity-workshop-critical-protection-for-your-business-practical-asynchronous-e-learning,cet-q1-2025#cybersecurity,4,3,3,68.92144733
3/5/2025,/l_adult-learner/course-detail/NYP-SI7025_014/sf-series-personal-online-branding-classroom-facilitated,cet-q1-2025,3,3,3,13.96669033
3/5/2025,/l_adult-learner/course-detail/NYP-SI7025_015/digital-skills-enhance-your-work-and-daily-productivity-classroom-facilitated,(direct),3,3,3,12.65291133
3/5/2025,/l_adult-learner/course-detail/NYP-SI7026_003/tapping-into-the-power-of-instagram-for-selling-classroom-facilitated,(direct),3,3,3,0.207527
3/5/2025,/l_adult-learner/course-detail/NYP-WSCP44_001/pwm-food-services-food-waste-disposal-and-reduction,cet-q1-2025,4,3,3,21.58900633
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV01_003/advanced-steamed-dim-sum,(direct),3,3,3,0.564317667
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV01_015/savoury-vietnamese-delights,(direct),3,3,3,14.52850933
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_002/singapore-inspired-bakes,cet-q1-2025,3,3,3,61.20614967
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_005/bagel-and-doughnut-creations,(direct),4,3,3,14.274598
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_006/decorative-cupcakes,cet-q1-2025,3,3,3,28.81176167
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_009/classic-french-cakes,(direct),5,3,3,17.259898
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_009/classic-french-cakes,cet-q1-2025,3,3,3,218.512631
3/5/2025,/l_adult-learner/course-detail/NYP-WSCV02_011/japanese-cakes-and-pastries,(direct),4,3,3,7.047704
3/5/2025,/l_adult-learner/course-detail/NYP-WSCY05_801/sctp-advanced-certificate-in-food-services-culinary-arts-part-time,(direct),3,3,3,18.629384
3/5/2025,/l_adult-learner/course-detail/NYP-WSCY05_801/sctp-advanced-certificate-in-food-services-culinary-arts-part-time,(organic),3,3,3,9.049459667
3/5/2025,/l_adult-learner/course-detail/NYP-WSQBC1_001/be-a-collaborative-influencer-classroom-facilitated-asynchronous-e-learning,(direct),3,3,3,24.442572
3/5/2025,/l_adult-learner/course-detail/NYP-WSQV03_014/financial-analysis-sf-manager,cet-q1-2025,3,3,3,20.70159667
3/5/2025,/l_adult-learner/course-types/part-time-diplomas-certificates,(referral),3,3,4,9.671042
3/5/2025,/l_adult-learner/course-types/post-diploma-programmes,(referral),3,3,4,1.78803525
3/5/2025,/l_adult-learner/course-types/post-diploma-programmes/business-management,cet-q1-2025,3,3,3,13.575993
3/5/2025,/l_adult-learner/course-types/post-diploma-programmes/engineering/stories/inspiring-alumnus-Tan-Aik-Khoon,(direct),3,3,3,1.723758
3/5/2025,/l_adult-learner/course-types/recommended/augmented-virtual-reality,(direct),3,3,3,4.183397333
3/5/2025,/l_adult-learner/course-types/recommended/business,(direct),3,3,3,276.956984
3/5/2025,/l_adult-learner/course-types/recommended/business,(organic),4,3,4,121.7708693
3/5/2025,/l_adult-learner/course-types/recommended/digital-economy,(direct),3,3,3,4.549321333
3/5/2025,/l_adult-learner/course-types/recommended/green-economy,(organic),5,3,5,88.3886924
3/5/2025,/l_adult-learner/course-types/short-courses,(not set),3,3,3,54.47019067
3/5/2025,/l_adult-learner/find-a-course,2025S1-sbm-acet,9,3,3,539.4413183
3/5/2025,/l_adult-learner/funding/bursary-part-time-diploma,(organic),3,3,3,16.940134
3/5/2025,/l_adult-learner/course-detail,(direct),2,2,2,1.913405
3/5/2025,/l_adult-learner/course-detail/NYP-AS002Z/staff-training-and-development-part-of-pdc3-of-advanced-diploma-in-pharmaceutical-sciences,(direct),2,2,2,3.6982175
3/5/2025,/l_adult-learner/course-detail/NYP-AS004Z/medication-management-part-of-the-pdc1-advanced-diploma-in-pharmaceutical-sciences,(direct),2,2,2,1.438245
3/5/2025,/l_adult-learner/course-detail/NYP-AS007Z/drug-information-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(direct),2,2,2,0.2712805
3/5/2025,/l_adult-learner/course-detail/NYP-AS008Z/medication-safety-part-of-pdc2-of-advanced-diploma-in-pharmaceutical-sciences,(direct),2,2,2,0.842333
3/5/2025,/l_adult-learner/course-detail/NYP-ASSPA3/post-diploma-certificate-in-energy-management-for-process-industry-part-of-specialist-diploma-in-energy-and-environmental-management-for-process-industry,(direct),2,2,2,5.0397325
3/5/2025,/l_adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,(not set),2,2,2,54.489325
3/5/2025,/l_adult-learner/course-detail/NYP-BMDP06/diploma-in-business-practice-supply-chain-management,cet-q1-2025,2,2,2,12.2119365
3/5/2025,/l_adult-learner/course-detail/NYP-BMDP07/diploma-in-business-practice-hospitality-and-tourism-management,cet-q1-2025,2,2,2,21.897146
3/5/2025,/l_adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,(direct),2,2,2,2.149924
3/5/2025,/l_adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,(organic),2,2,2,43.2057945
3/5/2025,/l_adult-learner/course-detail/NYP-BMLP01/work-study-certificate-leading-to-diploma-in-business-practice-hospitality-and-tourism-management,(direct),2,2,2,0.2619985
3/5/2025,/l_adult-learner/course-detail/NYP-BMSP16/specialist-diploma-in-fund-management-and-administration,cet-q1-2025,2,2,2,14.803795
3/5/2025,/l_adult-learner/course-detail/NYP-BMSP20/specialist-diploma-in-wholesale-and-trade-management,cet-q1-2025,2,2,2,13.2073675
3/5/2025,/l_adult-learner/course-detail/NYP-BMSPA1/post-diploma-certificate-in-applied-analytics-and-digitalisation-in-hr-part-of-specialist-diploma-in-hr-analytics-and-digitalisation,(direct),2,2,2,16.591688
3/5/2025,/l_adult-learner/course-detail/NYP-BMSPA7/post-diploma-certificate-in-sport-management-part-of-specialist-diploma-in-sport-management-and-marketing,(organic),2,2,2,17.4393285
3/5/2025,/l_adult-learner/course-detail/NYP-BMSPA7/post-diploma-certificate-in-sport-management-part-of-specialist-diploma-in-sport-management-and-marketing,cet-q1-2025#personal-development,3,2,2,31.2147015
3/5/2025,/l_adult-learner/course-detail/NYP-BMSPA8/post-diploma-certificate-in-fund-management-part-of-specialist-diploma-in-fund-management-and-administration,cet-q1-2025,2,2,2,2.392869
3/5/2025,/l_adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,(direct),2,2,2,0.172238
3/5/2025,/l_adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,(referral),1,2,2,1.94137
3/5/2025,/l_adult-learner/course-detail/NYP-CB0555/sc103-rules-of-origin-free-trade-agreements,(referral),2,2,2,495.71959
3/5/2025,/l_adult-learner/course-detail/NYP-CB0557/sc201-basics-of-strategic-goods-control-seminar,(direct),2,2,2,0.052405
3/5/2025,/l_adult-learner/course-detail/NYP-CB1333/consumer-behaviour,(direct),2,2,2,4.751241
3/5/2025,/l_adult-learner/course-detail/NYP-CB1334/digital-marketing,(direct),3,2,2,36.982112
3/5/2025,/l_adult-learner/course-detail/NYP-CB1336/service-excellence,(direct),2,2,2,4.554735
3/5/2025,/l_adult-learner/course-detail/NYP-CB1525/how-marketers-can-win-with-gen-z,(direct),2,2,2,15.9979025
3/5/2025,/l_adult-learner/course-detail/NYP-CB1531/skills-intelligence-synchronous-e-learning,(direct),2,2,2,3.5567555
3/5/2025,/l_adult-learner/course-detail/NYP-CB1536/certificate-in-fund-administration,(direct),2,2,2,33.5416225
3/5/2025,/l_adult-learner/course-detail/NYP-CB1536/certificate-in-fund-administration,(organic),2,2,2,9.7463845
3/5/2025,/l_adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,(organic),2,2,2,20.5405945
3/5/2025,/l_adult-learner/course-detail/NYP-CB1572/reading-signs-and-moving-minds-personality-analysis-for-innovative-negotiation-and-conflict-management,cet-q1-2025#personal-development,2,2,2,13.0647355
3/5/2025,/l_adult-learner/course-detail/NYP-CB1573/introduction-to-sustainability-for-hospitality-businesses,(direct),2,2,2,14.3053125
3/5/2025,/l_adult-learner/course-detail/NYP-CB1578/event-branding-and-social-media-marketing,(organic),3,2,2,49.852673
3/5/2025,/l_adult-learner/course-detail/NYP-CB1579/ai-for-business-communication,(referral),3,2,2,58.3985555
3/5/2025,/l_adult-learner/course-detail/NYP-CB231003/introduction-to-business-analytics-making-data-driven-decisions-for-business-executives,(organic),2,2,2,25.322316
3/5/2025,/l_adult-learner/course-detail/NYP-CB231004/digital-marketing-for-hospitality-management-a-practical-approach-synchronous-elearning,(direct),2,2,2,0.9496495
3/5/2025,/l_adult-learner/course-detail/NYP-CB231010/1-day-hands-on-pay-per-click-search-advertising,(direct),2,2,2,8.770712
3/5/2025,/l_adult-learner/course-detail/NYP-CB231011/trade-association-101-abridged-ta-101a,(direct),2,2,2,5.329568
3/5/2025,/l_adult-learner/course-detail/NYP-CB231023/sustainability-in-sourcing-and-procurement-strategies,(organic),3,2,2,781.6977735
3/5/2025,/l_adult-learner/course-detail/NYP-CB231025/storytelling-for-social-media-101,(direct),3,2,3,12.718286
3/5/2025,/l_adult-learner/course-detail/NYP-CB231025/storytelling-for-social-media-101,(organic),3,2,3,28.90959033
3/5/2025,/l_adult-learner/course-detail/NYP-CB241002/be-a-sport-safety-champion,(direct),2,2,2,0.0801675
3/5/2025,/l_adult-learner/course-detail/NYP-CB241006/hospitality-industry-analytics,(direct),2,2,2,38.0803925
3/5/2025,/l_adult-learner/course-detail/NYP-CB241011/sustainability-at-our-core-uncovering-esg-investing,(direct),2,2,2,3.7937605
3/5/2025,/l_adult-learner/course-detail/NYP-CE1145/cyber-security-from-scratch-synchronous-elearning,cet-q1-2025#cybersecurity,2,2,2,19.5635515
3/5/2025,/l_adult-learner/course-detail/NYP-CE1151/introduction-to-deep-learning,(direct),3,2,2,21.4916835
3/5/2025,/l_adult-learner/course-detail/NYP-CE1305/hands-on-3d-printing-and-modelling,(referral),13,2,13,3848.066833
3/5/2025,/l_adult-learner/course-detail/NYP-CE1354/electric-vehicle-and-charging-system-classroom-and-synchronous-elearning,(direct),2,2,2,8.854188
3/5/2025,/l_adult-learner/course-detail/NYP-CE1358/design-thinking-workshop,(organic),2,2,2,11.949454
3/5/2025,/l_adult-learner/course-detail/NYP-CE1510/demystify-generative-artificial-intelligence,(referral),3,2,2,447.114064
3/5/2025,/l_adult-learner/course-detail/NYP-CE1540/introduction-to-artificial-intelligence-and-machine-learning-synchronous-e-learning,(direct),2,2,2,0.9104845
3/5/2025,/l_adult-learner/course-detail/NYP-CE1544/business-growth-and-sustainability-classroom-and-synchronous-e-learning,(direct),2,2,2,0.209755
3/5/2025,/l_adult-learner/course-detail/NYP-CE1545/bridging-the-sustainability-gap-for-innovation-and-growth-classroom-and-synchronous-e-learning,(direct),2,2,2,0.6845185
3/5/2025,/l_adult-learner/course-detail/NYP-CE2007/introduction-to-design-thinking,(direct),2,2,2,20.9984495
3/5/2025,/l_adult-learner/course-detail/NYP-CE231006/smart-sensing-and-iot-applications-making-it-work,(direct),2,2,2,15.882894
3/5/2025,/l_adult-learner/course-detail/NYP-CE231015/9-day-precision-engineering-assessment-and-reskilling-lab-pearl-cnc-turning,(direct),2,2,2,52.7368895
3/5/2025,/l_adult-learner/course-detail/NYP-CE241005/medical-device-electrical-safety-testing-iec60601iec62353-and-functional-analysis,(direct),2,2,2,0.5013705
3/5/2025,/l_adult-learner/course-detail/NYP-CE245005/ai-practitioner-preparatory-course,(direct),2,2,2,16.6018045
3/5/2025,/l_adult-learner/course-detail/NYP-CE245005/ai-practitioner-preparatory-course,cet-q1-2025,2,2,2,11.1216515
3/5/2025,/l_adult-learner/course-detail/NYP-CH1348/phlebotomy-short-course,(direct),2,2,2,17.098334
3/5/2025,/l_adult-learner/course-detail/NYP-CH2013/stress-and-crises-in-relationships-for-working-adults,(direct),2,2,2,163.0613835
3/5/2025,/l_adult-learner/course-detail/NYP-CH231003/suicide-risk-assessment-and-management,(organic),2,2,2,11.3033035
3/5/2025,/l_adult-learner/course-detail/NYP-CH231003/suicide-risk-assessment-and-management,cet-q1-2025,2,2,2,48.8040285
3/5/2025,/l_adult-learner/course-detail/NYP-CH231004/leading-self-in-organisations,(direct),3,2,3,55.904893
3/5/2025,/l_adult-learner/course-detail/NYP-CI1279/data-visualisation-practicum,(direct),4,2,3,53.302281
3/5/2025,/l_adult-learner/course-detail/NYP-CI1279/data-visualisation-practicum,(organic),2,2,2,9.629444
3/5/2025,/l_adult-learner/course-detail/NYP-CI1369/from-data-to-visualisation,cet-q1-2025,1,2,2,13.4783265
3/5/2025,/l_adult-learner/course-detail/NYP-CI231001/the-international-council-of-e-commerce-consultants-ec-council-certified-threat-intelligence-analyst-ctia,(organic),2,2,2,21.506987
3/5/2025,/l_adult-learner/course-detail/NYP-CI231001/the-international-council-of-e-commerce-consultants-ec-council-certified-threat-intelligence-analyst-ctia,cet-q1-2025#cybersecurity,2,2,2,11.491215
3/5/2025,/l_adult-learner/course-detail/NYP-CI241002/mastering-power-apps-from-beginner-to-pro,(organic),2,2,2,97.8330855
3/5/2025,/l_adult-learner/course-detail/NYP-CI241004/project-management-professional-synchronous-e-learning,(direct),2,2,2,62.7139065
3/5/2025,/l_adult-learner/course-detail/NYP-CI241006/operational-technology-security-fundamentals,(direct),2,2,2,37.719707
3/5/2025,/l_adult-learner/course-detail/NYP-CI241006/operational-technology-security-fundamentals,cet-q1-2025,2,2,2,27.7611725
3/5/2025,/l_adult-learner/course-detail/NYP-CK1308/workplace-communication-effective-email-writing,(direct),2,2,2,0.3447925
3/5/2025,/l_adult-learner/course-detail/NYP-CK1308/workplace-communication-effective-email-writing,cet-q1-2025#personal-development,3,2,2,20.768316
3/5/2025,/l_adult-learner/course-detail/NYP-CL0518/creating-your-own-scented-candle,cet-q1-2025,2,2,2,5.254985
3/5/2025,/l_adult-learner/course-detail/NYP-CL0524/the-science-of-aging-gracefully-diet-exercise-and-skin-care,cet-q1-2025,2,2,2,8.967358
3/5/2025,/l_adult-learner/course-detail/NYP-CL0901/tcm-life-skills-in-sub-health-management-of-common-conditions,(direct),2,2,2,37.2083815
3/5/2025,/l_adult-learner/course-detail/NYP-CL1245/create-healthy-ice-cream-based-on-food-science-knowledge-in-food-pilot-plant,1.20E+17,2,2,2,0
3/5/2025,/l_adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,(direct),2,2,2,0.553293
3/5/2025,/l_adult-learner/course-detail/NYP-CL231003M01/pharmacy-technician-entry-to-practice-framework-pt-etp-train-the-trainer-workshop,(direct),2,2,2,12.514453
3/5/2025,/l_adult-learner/course-detail/NYP-CL240005/food-safety-and-cold-chain-management,(organic),2,2,2,477.6713415
3/5/2025,/l_adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,(direct),2,2,3,0.822875333
3/5/2025,/l_adult-learner/course-detail/NYP-CL241001/reducing-ghg-emissions-through-energy-management-and-audit,cet-q1-2025,2,2,2,12.8495515
3/5/2025,/l_adult-learner/course-detail/NYP-CLBP01/work-study-post-diploma-advanced-diploma-in-pharmaceutical-sciences,(direct),2,2,2,2.632365
3/5/2025,/l_adult-learner/course-detail/NYP-CLSP05/specialist-diploma-in-energy-and-environmental-management-for-process-industry,(direct),2,2,2,0.5410995
3/5/2025,/l_adult-learner/course-detail/NYP-CLSP06/specialist-diploma-in-nutrition-science,(referral),2,2,2,14.779244
3/5/2025,/l_adult-learner/course-detail/NYP-CLSP07/specialist-diploma-in-clinical-research-management,(direct),2,2,2,0.5204465
3/5/2025,/l_adult-learner/course-detail/NYP-CX1258/bim-revit-for-architecture-level-1,(organic),2,2,3,116.734966
3/5/2025,/l_adult-learner/course-detail/NYP-CX1259/bim-revit-for-architecture-level-2,(direct),2,2,2,2.9188415
3/5/2025,/l_adult-learner/course-detail/NYP-CX1287/harnessing-design-thinking-for-innovation,(direct),2,2,2,10.4010525
3/5/2025,/l_adult-learner/course-detail/NYP-CX1529/circular-design-and-business-modelling-masterclass,(direct),3,2,2,14.674877
3/5/2025,/l_adult-learner/course-detail/NYP-CX1541/digital-sculpting-in-blender,(direct),2,2,2,36.223457
3/5/2025,/l_adult-learner/course-detail/NYP-CX241001/digital-photography-for-working-professionals,(direct),2,2,2,97.884721
3/5/2025,/l_adult-learner/course-detail/NYP-CX241003/storytelling-using-generative-artificial-intelligence,cet-q1-2025#personal-development,2,2,2,15.3483825
3/5/2025,/l_adult-learner/course-detail/NYP-DXEP05/work-study-post-diploma-specialist-diploma-in-digital-media-production,(referral),2,2,2,33.2627375
3/5/2025,/l_adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,(direct),2,2,2,0.9151295
3/5/2025,/l_adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,(referral),2,2,2,14.468368
3/5/2025,/l_adult-learner/course-detail/NYP-DXEP07/work-study-post-diploma-programme-specialist-diploma-in-user-experience-design-and-management,(referral),3,2,2,9.2059305
3/5/2025,/l_adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,(direct),2,2,2,59.294211
3/5/2025,/l_adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,(organic),2,2,2,21.330048
3/5/2025,/l_adult-learner/course-detail/NYP-DXSP01/specialist-diploma-in-smart-project-and-facilities-management,cet-q1-2025,2,2,2,96.393358
3/5/2025,/l_adult-learner/course-detail/NYP-DXSP02/specialist-diploma-in-visual-effects,(direct),2,2,2,0.140348
