# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20250101-20250430
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
/adult-learner/course-detail/NYP-CX235005/ai-powered-content-creation,194,22,194,8,206,201,1.0248756218905473,31.966614776119403,0.04477611940298507,36,194,22,194,8,206,201,1.0248756218905473,31.966614776119403,0.04477611940298507,36
/adult-learner/course-detail/NYP-BMSPA1/post-diploma-certificate-in-applied-analytics-and-digitalisation-in-hr-part-of-specialist-diploma-in-hr-analytics-and-digitalisation,192,12,192,52,226,217,1.0414746543778801,84.49434123963134,0.05069124423963134,56,192,12,192,52,226,217,1.0414746543778801,84.49434123963134,0.05069124423963134,56
/adult-learner/course-detail/NYP-CB1571/how-to-build-a-profit-driven-business,192,18,192,15,201,197,1.0203045685279188,22.50533314720812,0.030456852791878174,31,192,18,192,15,201,197,1.0203045685279188,22.50533314720812,0.030456852791878174,31
/adult-learner/course-detail/NYP-WSCV05_001/food-and-wine-pairing,192,12,192,10,196,197,0.9949238578680203,29.199565639593914,0.02030456852791878,25,192,12,192,10,196,197,0.9949238578680203,29.199565639593914,0.02030456852791878,25
/adult-learner/course-detail/NYP-SI4014_010/mobile-photography-with-your-smartphone-take-amazing-photos-tell-amazing-stories-classroom-facilitated-asynchronous-e-learning,191,13,191,12,209,200,1.045,21.552076935,0.025,26,191,13,191,12,209,200,1.045,21.552076935,0.025,26
/adult-learner/course-detail/NYP-CB231011/trade-association-101-abridged-ta-101a,190,52,190,18,198,203,0.9753694581280788,33.2693862364532,0.11330049261083744,51,190,52,190,18,198,203,0.9753694581280788,33.2693862364532,0.11330049261083744,51
/adult-learner/course-detail/NYP-SI4025_021/cross-border-e-commerce-mastering-selling-strategies-on-amazoncom-classroom-facilitated-asynchronous-e-learning,190,34,189,11,199,201,0.9900497512437811,32.57053835820896,0.04477611940298507,28,190,34,189,11,199,201,0.9900497512437811,32.57053835820896,0.04477611940298507,28
/adult-learner/course-detail/NYP-JC1A20/mentoring-for-the-workplace,189,19,189,38,211,203,1.0394088669950738,37.082035453201975,0.059113300492610835,40,189,19,189,38,211,203,1.0394088669950738,37.082035453201975,0.059113300492610835,40
/adult-learner/course-detail/NYP-BMSPA4/post-diploma-certificate-in-materials-management-part-of-specialist-diploma-in-supply-chain-management,188,13,188,44,213,208,1.0240384615384615,30.64054258653846,0.09134615384615384,38,188,13,188,44,213,208,1.0240384615384615,30.64054258653846,0.09134615384615384,38
/adult-learner/course-detail/NYP-CB1531/skills-intelligence-synchronous-e-learning,188,32,188,10,194,193,1.005181347150259,8.297798150259068,0.05181347150259067,27,188,32,188,10,194,193,1.005181347150259,8.297798150259068,0.05181347150259067,27
/adult-learner/course-detail/NYP-CI231002/data-management-and-analysis,188,65,188,62,240,219,1.095890410958904,96.08463492237442,0.1963470319634703,110,188,65,188,62,240,219,1.095890410958904,96.08463492237442,0.1963470319634703,110
/adult-learner/course-detail/NYP-SI4024_040/ecommerce-sell-on-carousell-classroom-facilitated-asynchronous-e-learning,188,14,188,25,193,196,0.9846938775510204,26.42288761734694,0.02040816326530612,26,188,14,188,25,193,196,0.9846938775510204,26.42288761734694,0.02040816326530612,26
/adult-learner/course-detail/NYP-SI4064_007/youtube-content-creation-develop-your-unique-brand-that-stands-out-and-drives-engagement-classroom-facilitated-asynchronous-e-learning,188,11,186,37,204,206,0.9902912621359223,39.68190059708738,0.07281553398058252,48,188,11,186,37,204,206,0.9902912621359223,39.68190059708738,0.07281553398058252,48
/adult-learner/course-detail/NYP-SI8035_002/digitalisation-for-food-services-skillsfuture-for-digital-workplace-20,188,21,187,4,194,195,0.9948717948717949,13.28300611282051,0.015384615384615385,21,188,21,187,4,194,195,0.9948717948717949,13.28300611282051,0.015384615384615385,21
/adult-learner/course-detail/NYP-JC1D04/best-in-class-workplace-learning-strategies-learning-and-adapting-from-germany,187,10,187,16,191,187,1.0213903743315509,17.64979356684492,0.0106951871657754,15,187,10,187,16,191,187,1.0213903743315509,17.64979356684492,0.0106951871657754,15
/adult-learner/course-detail/NYP-CX1541/digital-sculpting-in-blender,186,22,186,6,191,188,1.0159574468085106,13.42956394680851,0.026595744680851064,28,186,22,186,6,191,188,1.0159574468085106,13.42956394680851,0.026595744680851064,28
/adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineeringhttps://www.nyp.edu.sg/adult-learner/course-detail/NYP-EGSP18/specialist-diploma-in-biomedical-and-pharmaceutical-engineering,186,68,186,1,186,189,0.9841269841269841,3.6341167248677246,0.06349206349206349,29,186,68,186,1,186,189,0.9841269841269841,3.6341167248677246,0.06349206349206349,29
/adult-learner/course-detail/NYP-CB1003/engaging-fandb-customers-on-social-media,184,32,184,9,193,187,1.032085561497326,10.681954962566845,0.053475935828877004,39,184,32,184,9,193,187,1.032085561497326,10.681954962566845,0.053475935828877004,39
/adult-learner/course-detail/NYP-SI4059_004/generative-ai-content-creation-workshop-super-sprint-sales-and-marketing-performance-practical-asynchronous-e-learning,183,16,183,22,198,197,1.0050761421319796,23.547912644670053,0.03553299492385787,26,183,16,183,22,198,197,1.0050761421319796,23.547912644670053,0.03553299492385787,26
/adult-learner/course-detail/NYP-CE2011/using-python-for-data-analysis-synchronous-e-learning,182,114,180,43,235,211,1.113744075829384,99.15160757819905,0.22274881516587677,148,182,114,180,43,235,211,1.113744075829384,99.15160757819905,0.22274881516587677,148
/adult-learner/course-detail/NYP-WSCV02_001/healthy-vegan-and-gluten-free-creations,180,18,180,32,202,193,1.0466321243523315,26.33115221761658,0.025906735751295335,34,180,18,180,32,202,193,1.0466321243523315,26.33115221761658,0.025906735751295335,34
/adult-learner/course-detail/NYP-WSCP44_001/pwm-food-services-food-waste-disposal-and-reduction,179,13,179,17,186,183,1.0163934426229508,40.87409600546447,0.01639344262295082,29,179,13,179,17,186,183,1.0163934426229508,40.87409600546447,0.01639344262295082,29
/adult-learner/course-detail/NYP-SI4047_004/social-commerce-boost-awareness-and-engagement-to-drive-your-business-growth-part-2-classroom-facilitated-practical-training-asynchronous-e-learning,178,7,178,18,188,190,0.9894736842105263,26.260781763157894,0.005263157894736842,18,178,7,178,18,188,190,0.9894736842105263,26.260781763157894,0.005263157894736842,18
/adult-learner/course-detail/NYP-CB1342/tourism-market-research,177,17,177,3,176,180,0.9777777777777777,7.302989294444445,0.027777777777777776,14,177,17,177,3,176,180,0.9777777777777777,7.302989294444445,0.027777777777777776,14
/adult-learner/course-detail/NYP-CE1545/bridging-the-sustainability-gap-for-innovation-and-growth-classroom-and-synchronous-e-learning,176,25,176,9,187,182,1.0274725274725274,14.729545428571427,0.016483516483516484,17,176,25,176,9,187,182,1.0274725274725274,14.729545428571427,0.016483516483516484,17
/adult-learner/course-detail/NYP-CE1544/business-growth-and-sustainability-classroom-and-synchronous-e-learning,173,19,173,9,179,177,1.0112994350282485,9.376109276836157,0.022598870056497175,18,173,19,173,9,179,177,1.0112994350282485,9.376109276836157,0.022598870056497175,18
/adult-learner/course-detail/NYP-SI4058_003/cybersecurity-critical-protection-for-your-business-classroom-facilitated-practical-training-asynchronous-e-learning,173,23,173,4,177,180,0.9833333333333333,9.389564133333334,0.06111111111111111,23,173,23,173,4,177,180,0.9833333333333333,9.389564133333334,0.06111111111111111,23
/adult-learner/course-detail/NYP-WSCV04_001/artisan-breads,169,10,169,34,189,182,1.0384615384615385,52.17798021428572,0.04945054945054945,41,169,10,169,34,189,182,1.0384615384615385,52.17798021428572,0.04945054945054945,41
/adult-learner/course-detail/NYP-CB1271/stand-out-in-the-experience-economy-creating-special-moments-for-customers,167,16,167,4,167,169,0.9881656804733728,3.3222878994082845,0.023668639053254437,18,167,16,167,4,167,169,0.9881656804733728,3.3222878994082845,0.023668639053254437,18
/adult-learner/course-detail/NYP-WSCV01_003/advanced-steamed-dim-sum,165,12,165,11,177,175,1.0114285714285713,14.30925976,0.045714285714285714,30,165,12,165,11,177,175,1.0114285714285713,14.30925976,0.045714285714285714,30
/adult-learner/course-detail/NYP-HSSP16/specialist-diploma-in-nursing-endoscopy,162,62,162,42,217,185,1.172972972972973,115.36623887027027,0.13513513513513514,93,162,62,162,42,217,185,1.172972972972973,115.36623887027027,0.13513513513513514,93
/adult-learner/course-detail/NYP-SI7025_014/sf-series-personal-online-branding-classroom-facilitated,162,13,162,31,182,168,1.0833333333333333,50.37779298214285,0.05357142857142857,37,162,13,162,31,182,168,1.0833333333333333,50.37779298214285,0.05357142857142857,37
/adult-learner/course-detail/NYP-CB231004/digital-marketing-for-hospitality-management-a-practical-approach-synchronous-elearning,161,19,161,3,162,164,0.9878048780487805,5.167247164634146,0.036585365853658534,14,161,19,161,3,162,164,0.9878048780487805,5.167247164634146,0.036585365853658534,14
/adult-learner/course-detail/NYP-CE1543/software-quality-assurance-essentials,158,88,158,30,217,212,1.0235849056603774,85.42954575943396,0.29245283018867924,134,158,88,158,30,217,212,1.0235849056603774,85.42954575943396,0.29245283018867924,134
/adult-learner/course-detail/NYP-JC1A33/building-a-culture-of-learning-best-practices-and-actionable-strategies-for-managers,158,15,158,28,170,166,1.0240963855421688,28.19251462048193,0.05421686746987952,29,158,15,158,28,170,166,1.0240963855421688,28.19251462048193,0.05421686746987952,29
/adult-learner/course-detail/NYP-SI4047_003/social-commerce-boost-awareness-and-engagement-to-drive-your-business-growth-part-1-classroom-facilitated-practical-training-asynchronous-e-learning,158,9,158,12,170,169,1.0059171597633136,16.473184106508878,0.0650887573964497,27,158,9,158,12,170,169,1.0059171597633136,16.473184106508878,0.0650887573964497,27
/adult-learner/course-detail/NYP-CX1529/circular-design-and-business-modelling-masterclass,155,25,155,8,163,159,1.0251572327044025,18.52586596855346,0.03773584905660377,28,155,25,155,8,163,159,1.0251572327044025,18.52586596855346,0.03773584905660377,28
/adult-learner/course-detail/NYP-JC1D03/a-new-dimension-in-workplace-learning-to-drive-business-growth-innovating-and-benchmarking-with-japans-best-in-class,154,15,154,9,155,157,0.9872611464968153,8.52063695541401,0.01910828025477707,13,154,15,154,9,155,157,0.9872611464968153,8.52063695541401,0.01910828025477707,13
/adult-learner/course-detail/NYP-SI4065_001/social-commerce-xiao-hong-shu-xhs-classroom-facilitated-practical-training-asynchronous-e-learning,154,16,154,15,157,166,0.9457831325301205,17.994118560240963,0.060240963855421686,24,154,16,154,15,157,166,0.9457831325301205,17.994118560240963,0.060240963855421686,24
/adult-learner/course-detail/NYP-SI4053_003/casetrust-accreditation-scheme-for-e-commerce-business-individual-training-1-classroom-facilitated-practical-training,153,49,153,1,153,154,0.9935064935064936,25.056943012987013,0.05844155844155844,32,153,49,153,1,153,154,0.9935064935064936,25.056943012987013,0.05844155844155844,32
/adult-learner/course-detail/NYP-WSQV01_005/productivity-improvement-sf-associate,152,10,152,21,163,158,1.0316455696202531,19.833573544303796,0.0189873417721519,24,152,10,152,21,163,158,1.0316455696202531,19.833573544303796,0.0189873417721519,24
/adult-learner/course-detail/NYP-WSCP52_001/pwm-food-services-food-safety-course-level-3,151,14,151,20,175,174,1.0057471264367817,41.346706833333336,0.12643678160919541,51,151,14,151,20,175,174,1.0057471264367817,41.346706833333336,0.12643678160919541,51
/adult-learner/course-detail/NYP-SI4024_038/mastering-the-art-of-making-a-powerful-sales-pitch-classroom-facilitated-asynchronous-e-learning,150,11,149,19,161,162,0.9938271604938271,22.188472469135803,0.043209876543209874,29,150,11,149,19,161,162,0.9938271604938271,22.188472469135803,0.043209876543209874,29
/adult-learner/course-detail/NYP-CH231004/leading-self-in-organisations,148,18,148,24,159,157,1.0127388535031847,36.534440184713375,0.050955414012738856,29,148,18,148,24,159,157,1.0127388535031847,36.534440184713375,0.050955414012738856,29
/adult-learner/course-detail/NYP-CL1302/functional-food-in-human-studies,147,10,147,11,156,154,1.0129870129870129,9.953685194805193,0.032467532467532464,31,147,10,147,11,156,154,1.0129870129870129,9.953685194805193,0.032467532467532464,31
/adult-learner/course-detail/NYP-WSQA04_010/pwm-retail-customer-experience-innovation-sf-supervisor,147,15,147,9,152,154,0.987012987012987,22.810059305194805,0.01948051948051948,15,147,15,147,9,152,154,0.987012987012987,22.810059305194805,0.01948051948051948,15
/adult-learner/course-detail/NYP-CE1358/design-thinking-workshop,146,39,146,41,192,173,1.1098265895953756,101.91343628901734,0.15606936416184972,70,146,39,146,41,192,173,1.1098265895953756,101.91343628901734,0.15606936416184972,70
/adult-learner/course-detail/NYP-WSQC05_015/pwm-retail-service-challenges-sf-associate,146,13,146,10,148,148,1,33.439609851351356,0.013513513513513514,18,146,13,146,10,148,148,1,33.439609851351356,0.013513513513513514,18
/adult-learner/course-detail/NYP-JC1A21/coaching-for-the-workplace,145,37,145,35,187,175,1.0685714285714285,97.20742813142859,0.14285714285714285,83,145,37,145,35,187,175,1.0685714285714285,97.20742813142859,0.14285714285714285,83
/adult-learner/course-detail/NYP-WSCV02_004/japanese-sweet-breads,145,9,144,24,155,150,1.0333333333333334,37.775538626666666,0.04,30,145,9,144,24,155,150,1.0333333333333334,37.775538626666666,0.04,30
/adult-learner/course-detail/NYP-WSQC05_009/pwm-retail-service-leadership-sf-associate,143,12,143,6,145,143,1.013986013986014,7.142738475524475,0,9,143,12,143,6,145,143,1.013986013986014,7.142738475524475,0,9
/adult-learner/course-detail/NYP-JC1D06/best-in-class-workplace-learning-strategies-learning-and-adapting-from-japan,142,8,142,19,147,152,0.9671052631578947,26.271570881578945,0.03289473684210526,20,142,8,142,19,147,152,0.9671052631578947,26.271570881578945,0.03289473684210526,20
/adult-learner/course-detail/NYP-WSCV02_003/classic-french-pastry,142,14,142,21,150,149,1.0067114093959733,49.479934677852356,0.026845637583892617,31,142,14,142,21,150,149,1.0067114093959733,49.479934677852356,0.026845637583892617,31
/adult-learner/course-detail/NYP-SI4060_005/supercharge-sales-with-automated-omnichannel-integration-classroom-facilitated-practical-training-asynchronous-e-learning,140,20,140,15,145,145,1,35.77414327586207,0.04827586206896552,34,140,20,140,15,145,145,1,35.77414327586207,0.04827586206896552,34
/adult-learner/course-detail/NYP-WSCV01_004/basic-cantonese-cuisine,140,10,140,26,152,149,1.0201342281879195,51.537241355704694,0.026845637583892617,33,140,10,140,26,152,149,1.0201342281879195,51.537241355704694,0.026845637583892617,33
/adult-learner/course-detail/NYP-SI7074_001/generative-ai-get-informed-entertained-and-inspired-with-microsoft-copilot-classroom-facilitated,139,4,139,34,155,152,1.019736842105263,64.70890055263158,0.046052631578947366,39,139,4,139,34,155,152,1.019736842105263,64.70890055263158,0.046052631578947366,39
/adult-learner/course-detail/NYP-WSQA04_007/service-coaching-sf-supervisor-classroom,138,12,138,9,140,140,1,24.763043285714286,0.014285714285714285,15,138,12,138,9,140,140,1,24.763043285714286,0.014285714285714285,15
/adult-learner/course-detail/NYP-CI231003/robotic-process-automation,136,61,136,50,200,187,1.0695187165775402,114.51445647058823,0.23529411764705882,121,136,61,136,50,200,187,1.0695187165775402,114.51445647058823,0.23529411764705882,121
/adult-learner/course-detail/NYP-SI4042_007/certified-digital-and-productivity-consultant,136,31,136,4,137,139,0.9856115107913669,19.017100366906472,0.07194244604316546,35,136,31,136,4,137,139,0.9856115107913669,19.017100366906472,0.07194244604316546,35
/adult-learner/course-detail/NYP-CI246001/generative-ai-work,135,14,135,20,147,147,1,40.30155559183673,0.027210884353741496,32,135,14,135,20,147,147,1,40.30155559183673,0.027210884353741496,32
/adult-learner/course-detail/NYP-WSCP40_010/baking-and-pastry-101,135,47,135,22,159,146,1.0890410958904109,65.96872625342465,0.14383561643835616,66,135,47,135,22,159,146,1.0890410958904109,65.96872625342465,0.14383561643835616,66
